"","year","country","total","ECA","MNA","SSA","SAS","EAP","LAC","per_capita"
"115",2005,"United Kingdom",322.161698181818,15.4955476363636,8.75472436363636,257.400009818182,0,3.04728436363636,37.464132,5.33369645301453
"113",2005,"Sweden",47.5388181818182,4.95437127272727,0.438015272727273,36.6886385454545,0,0.395582181818182,5.06221090909091,5.26479197463623
"92",2005,"Belgium",55.0391901818182,4.09300690909091,0.691882909090909,45.20268,0,0.419185090909091,4.63243527272727,5.25252427872877
"386",2007,"United States",1580.75576181818,88.7939552727273,322.688328,1000.62181309091,0,79.2205745454545,89.4310909090909,5.24764939709583
"12",2012,"Greece",57.473608,1.525772,3.803944,41.92659,0,2.917302,7.3,5.18117682227461
"169",2004,"United Kingdom",310.375918909091,15.6937429090909,6.80938909090909,258.450031636364,0,11.633928,17.7888272727273,5.17397496878746
"126",2008,"Greece",57.193578,3.3366555,5.0331825,46.5826095,0,0,2.2411305,5.11276001236855
"186",2006,"Netherlands",82.9467872727273,3.43079236363636,1.89092290909091,72.4920632727273,0,0,5.13300872727273,5.07440809890995
"9",2012,"Finland",27.442098,0.982503,1.602362,22.700641,0,0.697803,1.458789,5.06875600183304
"172",2006,"Austria",41.7915010909091,2.60050690909091,1.09217781818182,33.7034203636364,0,0,4.395396,5.0542164183933
"16",2012,"Ireland",23.052455,0.864463,1.409854,18.880642,0,0.613968,1.283528,5.02571891193545
"11",2012,"Germany",397.429421,13.918191,22.699186,330.261603,0,9.885128,20.665313,4.94156486281775
"105",2005,"Netherlands",80.2857305454545,8.38967018181818,2.29569054545455,60.3581105454545,0,0.669978545454545,8.57228072727273,4.91950857078011
"211",2001,"Japan",625.116345,185.13901,61.237607,252.097164,0,126.642564,0,4.91640787579926
"319",2001,"Japan",625.116345,185.13901,61.237607,252.097164,0,126.642564,0,4.91640787579926
"437",2009,"Sweden",45.2888897142857,3.88189885714286,0.426053142857143,39.901404,0,1.07953371428571,0,4.87055080300457
"362",2007,"Belgium",51.6262745454545,1.67558290909091,5.88250363636364,35.2143283636364,0,2.91632727272727,5.93753236363636,4.85862338481229
"79",2010,"New Zealand",20.9974765714286,0.824797714285714,1.51555542857143,16.154556,0,0.482818285714286,2.01974914285714,4.80733472228582
"151",2004,"France",300.222303272727,47.0334098181818,6.67471418181818,217.399839272727,0,11.6071374545455,17.5072025454545,4.788072532666
"96",2005,"Finland",25.1106752727273,2.64597381818182,0.555787636363636,18.9900163636364,0,0.215331272727273,2.70356618181818,4.78654513756515
"97",2005,"France",301.205033454545,21.6023029090909,3.83841927272727,251.390374909091,0,2.80333854545455,21.5705978181818,4.76769438785584
"116",2005,"United States",1396.36427563636,136.332017454545,21.5591192727273,1081.46395090909,0,11.5448138181818,145.464374181818,4.72516359597113
"174",2006,"Canada",153.54846,8.72340545454545,3.57658472727273,126.854703272727,0,0,14.3937665454545,4.71434078163664
"147",2004,"Canada",150.787036363636,18.6317214545455,2.57801563636364,118.441803272727,0,4.40061272727273,6.73488327272727,4.71283126738553
"5",2012,"Canada",163.070606,5.566929,9.07911,136.205152,0,3.953805,8.26561,4.69209708424094
"415",2009,"Austria",39.0083931428571,3.19591885714286,0.352856571428571,34.5655491428571,0,0.894068571428571,0,4.66313338174776
"152",2004,"Germany",382.514631272727,44.8365327272727,7.89803127272727,295.253043272727,0,13.7884669090909,20.7385570909091,4.63562734544682
"429",2009,"Netherlands",76.4798022857143,6.78897771428571,0.745138285714286,67.0574777142857,0,1.88807142857143,0.000137142857142857,4.62661870368681
"139",2008,"Spain",211.910016,25.3272225,38.709345,117.089829,0,0,30.7836195,4.61134019232144
"170",2004,"United States",1349.15897454545,188.598581454545,25.4858749090909,1031.51811381818,0,39.0214778181818,64.5349265454545,4.60770000992263
"433",2009,"Portugal",47.9589531428571,2.83312628571429,3.22391142857143,36.9668605714286,0,0,4.93505485714286,4.53802348677127
"203",2001,"Denmark",23.758433,7.10258,2.304412,9.569778,0,4.781663,0,4.43355011762932
"311",2001,"Denmark",23.758433,7.10258,2.304412,9.569778,0,4.781663,0,4.43355011762932
"422",2009,"Germany",361.214172,31.0878017142857,3.41201142857143,318.069010285714,0,8.64534857142857,0,4.41030521887497
"155",2004,"Ireland",17.903016,2.32272981818182,0.358555636363636,13.80282,0,0.580940727272727,0.837969818181818,4.3984922837891
"102",2005,"Italy",254.626839272727,33.0555436363636,4.19771127272727,194.684798181818,0,1.930224,20.7585621818182,4.39242894244151
"376",2007,"New Zealand",18.3252218181818,1.44492545454545,3.26320472727273,10.7655043636364,0,0.748409454545454,2.10317781818182,4.33394551001585
"35",2012,"United States",1359.534128,52.302394,80.189044,1119.764233,0,35.335961,71.942496,4.3314689729405
"420",2009,"Finland",22.9444525714286,2.03218114285714,0.224425714285714,20.1193525714286,0,0.568493142857143,0,4.29762258724738
"182",2006,"Ireland",18.2013381818182,1.08539127272727,0.445010181818182,14.8800305454545,0,0,1.79090618181818,4.25848263637782
"144",2004,"Australia",85.0679410909091,10.5110269090909,1.45518436363636,66.777132,0,2.51303127272727,3.81156654545455,4.22647441298926
"146",2004,"Belgium",44.0237029090909,6.55441418181818,0.976352727272727,34.8008934545455,0,1.69204254545455,0,4.22446254185124
"197",2006,"United States",1259.79538581818,67.4227287272727,39.4944043636364,1059.86225563636,0,0,93.0159970909091,4.22211863176634
"205",2001,"France",258.827168,76.598619,25.337349,104.298412,0,52.592788,0,4.21846808916364
"313",2001,"France",258.827168,76.598619,25.337349,104.298412,0,52.592788,0,4.21846808916364
"440",2009,"United States",1289.67815314286,124.107534857143,222.110893714286,916.151658857143,0,27.3080657142857,0,4.20403470069088
"93",2005,"Canada",135.247762909091,13.9645756363636,3.85744909090909,101.989969090909,0,1.16723127272727,14.2685378181818,4.18568218927952
"239",2002,"Luxembourg",1.864909,0.285169,0.098661,1.225307,0,0.255772,0,4.17977026951308
"183",2006,"Italy",242.680214181818,19.5140127272727,8.64908181818182,197.138037818182,0,0,17.3790818181818,4.173780645456
"1",2012,"Australia",93.021718,3.355434,5.472377,76.828731,0,2.383131,4.982045,4.09356307676059
"173",2006,"Belgium",43.0598509090909,4.887336,1.56786981818182,30.3319014545455,0,0,6.27274363636364,4.08229260108923
"101",2005,"Ireland",16.9618429090909,1.78801963636364,0.47544,12.677556,0,0.149002909090909,1.87182436363636,4.07745037517603
"82",2010,"Portugal",42.9576188571429,1.28410114285714,1.67068628571429,36.897,0,1.274808,1.83102342857143,4.06291616460641
"171",2006,"Australia",81.0074094545454,4.93695490909091,2.02415018181818,65.9002385454545,0,0,8.14606581818182,3.91379847714019
"266",2003,"Luxembourg",1.766892,0.320343,0.118394,1.13788,0,0.190275,0,3.91225560746629
"157",2004,"Japan",497.660050909091,99.4944403636364,13.1260385454545,364.451094545455,0,20.5884774545455,0,3.89524229537965
"372",2007,"Italy",226.401577090909,17.0330989090909,32.1018949090909,153.641428363636,0,9.80801127272727,13.8171436363636,3.87419788662608
"206",2001,"Germany",311.879785,92.664608,30.448239,125.724954,0,63.041984,0,3.78725038304528
"314",2001,"Germany",311.879785,92.664608,30.448239,125.724954,0,63.041984,0,3.78725038304528
"276",2003,"Switzerland",27.55458,5.089469,1.885405,17.549561,0,3.030145,0,3.75454097907876
"199",2001,"Austria",30.189876,8.978843,2.94427,12.168583,0,6.09818,0,3.75388909605755
"307",2001,"Austria",30.189876,8.978843,2.94427,12.168583,0,6.09818,0,3.75388909605755
"426",2009,"Italy",221.152193142857,18.2999691428571,2.02047428571429,195.712277142857,0,5.11947257142857,0,3.7422933778309
"145",2004,"Austria",30.5556763636364,5.65855527272727,0.993505090909091,20.4823494545454,0,1.36464763636364,2.05661890909091,3.73908511122048
"223",2001,"United Kingdom",220.187504,65.579411,21.408216,88.657226,0,44.542651,0,3.72443710911595
"331",2001,"United Kingdom",220.187504,65.579411,21.408216,88.657226,0,44.542651,0,3.72443710911595
"90",2005,"Australia",75.721776,7.903164,2.18309781818182,56.9276083636364,0,0.632715272727273,8.07519054545454,3.71279816423794
"221",2001,"Sweden",32.888717,9.742862,3.220982,13.263062,0,6.661811,0,3.69703966744455
"329",2001,"Sweden",32.888717,9.742862,3.220982,13.263062,0,6.661811,0,3.69703966744455
"417",2009,"Canada",123.981481714286,10.7903005714286,1.18428,109.006177714286,0,3.00072342857143,0,3.68679007204915
"425",2009,"Ireland",16.610208,1.61285485714286,0.176989714285714,14.3718531428571,0,0.448510285714286,0,3.66236705895323
"238",2002,"Japan",458.470008,70.11415,24.257145,301.214222,0,62.884491,0,3.59739501745851
"200",2001,"Belgium",35.977557,10.713078,3.503981,14.499521,0,7.260977,0,3.49752706684541
"308",2001,"Belgium",35.977557,10.713078,3.503981,14.499521,0,7.260977,0,3.49752706684541
"178",2006,"France",220.781102181818,14.3263429090909,7.22835709090909,181.249795636364,0,0,17.9766065454545,3.47042014776484
"55",2011,"Portugal",36.592552,0.796221,2.018573,28.304478,0,2.176743,3.296537,3.46600464501267
"292",2000,"Japan",437.434417,127.450646,36.564986,159.017763,0,114.401022,0,3.44789482935288
"213",2001,"Netherlands",55.206106,16.483766,5.360855,22.241385,0,11.1201,0,3.44045162150742
"321",2001,"Netherlands",55.206106,16.483766,5.360855,22.241385,0,11.1201,0,3.44045162150742
"265",2003,"Japan",431.09899,78.148649,28.881524,277.651568,0,46.417249,0,3.37539728151083
"414",2009,"Australia",72.6084154285714,6.47707885714286,0.710885142857143,63.619212,0,1.80123942857143,0,3.34729022621556
"293",2000,"Luxembourg",1.450582,0.422527,0.120914,0.527593,0,0.379548,0,3.32473527389411
"28",2012,"Saudi Arabia",94.011917,5.074516,10.432044,64.899054,0,0.171961,13.434342,3.32340211019888
"230",2002,"Denmark",17.59794,2.691291,0.931117,11.561694,0,2.413838,0,3.27346835366749
"224",2001,"United States",921.011972,278.631785,90.11394,365.305666,0,186.960581,0,3.23197301263922
"332",2001,"United States",921.011972,278.631785,90.11394,365.305666,0,186.960581,0,3.23197301263922
"204",2001,"Finland",16.70257,4.951508,1.634509,6.735069,0,3.381484,0,3.21945725604124
"312",2001,"Finland",16.70257,4.951508,1.634509,6.735069,0,3.381484,0,3.21945725604124
"156",2004,"Italy",181.012886181818,19.2046756363636,4.61978945454545,137.772509454545,0,7.72024690909091,11.6956647272727,3.13793638025143
"25",2012,"Portugal",32.880947,0.440386,2.555202,23.736853,0,0.943238,5.205268,3.12709793887575
"22",2012,"New Zealand",13.787908,0.473894,0.772869,11.500951,0,0.336573,0.703621,3.11028829235281
"109",2005,"Portugal",32.5183843636364,2.532996,0.638442545454545,25.9613901818182,0,0.311204727272727,3.07435090909091,3.09600711393434
"257",2003,"Denmark",16.545318,2.999292,1.108452,10.656114,0,1.78146,0,3.06930542090694
"232",2002,"France",186.874887,27.924668,9.956083,123.157661,0,25.836475,0,3.02370749916643
"160",2004,"New Zealand",11.8754454545455,1.45630036363636,0.201686181818182,9.337584,0,0.350756727272727,0.529118181818182,2.9053077675841
"296",2000,"Norway",13.012631,3.790371,1.084673,4.732818,0,3.404769,0,2.89751205030008
"187",2006,"New Zealand",12.0507861818182,0.685345090909091,0.280988727272727,9.95367163636364,0,0,1.13078072727273,2.87979405438991
"210",2001,"Italy",162.450581,48.046035,15.937167,65.524671,0,32.942708,0,2.85130578631343
"318",2001,"Italy",162.450581,48.046035,15.937167,65.524671,0,32.942708,0,2.85130578631343
"259",2003,"France",176.312008,31.962084,11.812766,113.547384,0,18.989774,0,2.83266388158029
"233",2002,"Germany",229.479627,35.094357,12.141521,150.767933,0,31.475816,0,2.7819591932184
"286",2000,"France",169.158046,49.272242,14.097578,61.526375,0,44.261851,0,2.77713200741205
"284",2000,"Denmark",14.759458,4.299267,1.230452,5.368011,0,3.861728,0,2.76414221547018
"226",2002,"Austria",22.236956,3.400706,1.176538,14.609644,0,3.050068,0,2.75143210982192
"382",2007,"Spain",123.786115636364,7.76036945454545,1.15579745454545,96.6677596363636,0,4.08752290909091,14.1146661818182,2.73700786677316
"248",2002,"Sweden",24.12523,3.689495,1.276431,15.850268,0,3.309036,0,2.70311972336452
"250",2002,"United Kingdom",160.002008,23.908632,8.524401,105.447782,0,22.121193,0,2.69497586502544
"198",2001,"Australia",51.570466,15.430302,4.997139,20.770332,0,10.372693,0,2.65649132024932
"306",2001,"Australia",51.570466,15.430302,4.997139,20.770332,0,10.372693,0,2.65649132024932
"201",2001,"Canada",82.024653,24.270581,8.043567,33.082158,0,16.628347,0,2.63898452153826
"309",2001,"Canada",82.024653,24.270581,8.043567,33.082158,0,16.628347,0,2.63898452153826
"423",2009,"Greece",29.3925342857143,5.86273028571429,6.35420057142857,17.1756034285714,0,0,0,2.62736309771491
"99",2005,"Greece",29.0133316363636,3.21349963636364,1.05757090909091,23.5034170909091,0,0.211052727272727,1.02779127272727,2.61548356144144
"260",2003,"Germany",215.794919,39.118868,14.457225,138.98374,0,23.235086,0,2.6146128726117
"302",2000,"Sweden",23.029623,6.707909,1.918773,8.37677,0,6.026171,0,2.59573264936218
"253",2003,"Austria",20.91884,3.792151,1.401474,13.472822,0,2.252393,0,2.57576043016107
"227",2002,"Belgium",26.526244,4.056595,1.403458,17.427849,0,3.638342,0,2.56719209777422
"106",2005,"New Zealand",10.6071130909091,1.09710763636364,0.303057818181818,8.00050363636364,0,0.0854803636363636,1.12096363636364,2.5658852657297
"287",2000,"Germany",210.152428,61.216961,17.525857,76.427599,0,54.982011,0,2.5562410070376
"193",2006,"Spain",113.193850909091,11.0952796363636,0.652866545454545,92.0569832727273,0,0,9.38872145454545,2.54956500639149
"275",2003,"Sweden",22.680791,4.111508,1.519497,14.607712,0,2.442074,0,2.53183871499601
"240",2002,"Netherlands",40.815015,6.241684,2.159452,26.815692,0,5.598187,0,2.52741311823217
"280",2000,"Austria",20.092509,5.852697,1.674992,7.307694,0,5.257126,0,2.50793777396329
"430",2009,"New Zealand",10.4825622857143,0.928014857142857,0.101883428571429,9.19453885714286,0,0.258082285714286,4.28571428571429e-05,2.42888046248668
"254",2003,"Belgium",24.939445,4.520956,1.670815,16.062403,0,2.685271,0,2.40353944961962
"209",2001,"Ireland",9.229572,2.792115,0.883735,3.711893,0,1.841829,0,2.38721984107052
"317",2001,"Ireland",9.229572,2.792115,0.883735,3.711893,0,1.841829,0,2.38721984107052
"267",2003,"Netherlands",38.39177,6.959622,2.57208,24.72632,0,4.133748,0,2.36616674376847
"305",2000,"United States",667.322133,199.629259,55.835956,238.20931,0,173.647608,0,2.36502846227806
"231",2002,"Finland",12.260747,1.875038,0.648696,8.055319,0,1.681694,0,2.35756484158168
"281",2000,"Belgium",23.548329,6.859324,1.963054,8.564607,0,6.161344,0,2.29711781490062
"251",2002,"United States",653.013688,102.86491,35.230941,425.25693,0,89.660907,0,2.27036331966929
"73",2010,"Hungary",22.4750451428571,0.83112,0.72984,19.0732165714286,0,0.620064,1.22080457142857,2.24749934075152
"285",2000,"Finland",11.580963,3.373415,0.965509,4.211966,0,3.030073,0,2.23734455080929
"304",2000,"United Kingdom",131.610386,38.335325,10.967962,47.869776,0,34.437323,0,2.23475577897727
"258",2003,"Finland",11.530825,2.090289,0.772511,7.426473,0,1.241552,0,2.21193056454481
"166",2004,"Spain",94.3472967272727,16.6486341818182,1.23023018181818,66.4642527272727,0,3.97079672727273,6.03338290909091,2.19811582643311
"294",2000,"Netherlands",34.811714,10.140163,2.901921,12.661208,0,9.108422,0,2.18590848533419
"237",2002,"Italy",118.971101,18.194435,6.294598,78.163879,0,16.318189,0,2.08505382857434
"180",2006,"Greece",22.6813669090909,2.08662545454545,0.348351272727273,18.9431127272727,0,0,1.30327745454545,2.03823462674652
"291",2000,"Italy",115.971029,33.780851,9.667682,42.179052,0,30.343444,0,2.03664797587051
"220",2001,"Spain",80.549575,23.89947,7.875475,32.476861,0,16.297769,0,1.97638563705011
"328",2001,"Spain",80.549575,23.89947,7.875475,32.476861,0,16.297769,0,1.97638563705011
"214",2001,"New Zealand",7.633426,2.283552,0.740035,3.074174,0,1.535665,0,1.96712433964695
"322",2001,"New Zealand",7.633426,2.283552,0.740035,3.074174,0,1.535665,0,1.96712433964695
"264",2003,"Italy",111.879071,20.281221,7.495368,72.056223,0,12.046259,0,1.95206453563588
"112",2005,"Spain",85.0926665454545,5.91059781818182,0.57156,72.7133072727273,0,1.01034109090909,4.88686036363636,1.94929018303488
"225",2002,"Australia",38.226344,5.845966,2.022559,25.114515,0,5.243304,0,1.94522242690088
"46",2011,"Hungary",19.215986,0.671999,0.900504,15.443066,0,0.474481,1.725936,1.92704693981293
"228",2002,"Canada",60.113895,9.193465,3.1806,39.494413,0,8.245417,0,1.91677491869141
"282",2000,"Canada",58.333162,16.990365,4.858554,21.219328,0,15.264915,0,1.89579885406748
"190",2006,"Portugal",19.8371389090909,1.42286181818182,0.597579272727273,15.4117658181818,0,0,2.404932,1.88524956739447
"252",2003,"Australia",35.940208,6.515143,2.407811,23.147514,0,3.86974,0,1.80645817626185
"255",2003,"Canada",56.50612,10.243237,3.785604,36.393202,0,6.084077,0,1.78387801490087
"236",2002,"Ireland",6.922366,1.058654,0.366281,4.547882,0,0.949549,0,1.76054407650968
"40",2011,"Czech Republic",17.905658,0.573717,1.186768,13.201129,0,0.391843,2.552201,1.70593634504589
"279",2000,"Australia",31.633217,9.214317,2.636973,11.505162,0,8.276765,0,1.65160638020154
"263",2003,"Ireland",6.494712,1.177296,0.435092,4.183061,0,0.699263,0,1.62509142326539
"153",2004,"Greece",17.7974050909091,2.52232254545455,0.335824363636364,12.3054229090909,0,1.36490945454545,1.26892581818182,1.60979028158161
"379",2007,"Portugal",16.82088,2.22358690909091,4.55967163636364,7.04611090909091,0,1.55783563636364,1.43367490909091,1.59546025197468
"401",1998,"Luxembourg",0.658596,0.32072,0.130682,0.173299,0,0.014013,0.019882,1.55073228161055
"207",2001,"Greece",16.761491,5.109917,1.590695,6.735017,0,3.325862,0,1.53048321713287
"315",2001,"Greece",16.761491,5.109917,1.590695,6.735017,0,3.325862,0,1.53048321713287
"347",1999,"Luxembourg",0.656903,0.31085,0.131993,0.190413,0,0.003854,0.019793,1.52599570242174
"346",1999,"Japan",192.905752,91.876398,38.854883,55.235308,0,1.132633,5.80653,1.52314056060008
"241",2002,"New Zealand",5.663591,0.8662,0.299687,3.720799,0,0.776905,0,1.43436520197543
"247",2002,"Spain",59.182417,9.050791,3.131268,38.882827,0,8.117531,0,1.42843812438818
"400",1998,"Japan",180.305909,88.348682,35.761242,47.094415,0,3.817833,5.283737,1.42635795427577
"217",2001,"Portugal",14.679243,4.385477,1.42468,5.913394,0,2.955692,0,1.41654316308013
"325",2001,"Portugal",14.679243,4.385477,1.42468,5.913394,0,2.955692,0,1.41654316308013
"301",2000,"Spain",55.266873,16.098496,4.607141,20.100802,0,14.460434,0,1.37263930928915
"404",1998,"Norway",5.998793,2.914803,1.19344,1.585749,0,0.128458,0.176343,1.35368198861595
"350",1999,"Norway",5.898425,2.78849,1.18443,1.712985,0,0.034573,0.177947,1.32194980045554
"268",2003,"New Zealand",5.323692,0.965059,0.356657,3.42877,0,0.573206,0,1.32193384982122
"274",2003,"Spain",55.638897,10.08606,3.727519,35.834596,0,5.990722,0,1.31884339597529
"394",1998,"France",78.00249,37.893998,15.646269,20.433118,0,1.683979,2.345126,1.29604152703511
"392",1998,"Denmark",6.832373,3.320271,1.357209,1.803569,0,0.145868,0.205456,1.28810160364796
"338",1999,"Denmark",6.685324,3.159654,1.341931,1.942896,0,0.039164,0.201679,1.25621505058722
"290",2000,"Ireland",4.778413,1.391877,0.398307,1.737954,0,1.250275,0,1.25576727897331
"340",1999,"France",75.767366,35.664852,15.422357,21.912012,0,0.45021,2.317935,1.25244693528292
"410",1998,"Sweden",10.924447,5.301226,2.169593,2.887895,0,0.233346,0.332387,1.23426495208324
"295",2000,"New Zealand",4.714421,1.373241,0.392972,1.714677,0,1.233531,0,1.2220807735179
"356",1999,"Sweden",10.492957,4.950841,2.104586,3.05943,0,0.061438,0.316662,1.18459090747961
"395",1998,"Germany",95.645532,46.515763,19.017331,25.246,0,2.0447,2.821738,1.16573798775205
"388",1998,"Austria",9.269939,4.503599,1.844241,2.450856,0,0.198525,0.272718,1.16211410380794
"341",1999,"Germany",94.846116,44.878822,19.050013,27.500517,0,0.555888,2.860876,1.15524768909636
"234",2002,"Greece",12.656881,1.935471,0.669665,8.315699,0,1.736046,0,1.15233068058981
"413",1998,"United States",314.156848,154.159889,62.549797,82.578161,0,5.411688,9.457313,1.13885188541765
"334",1999,"Austria",9.101252,4.302476,1.827358,2.643476,0,0.053333,0.274609,1.13874912979003
"277",2003,"United Kingdom",65.973228,15.235063,5.543002,37.508937,0,7.686226,0,1.10605042682622
"67",2010,"Czech Republic",11.5278908571429,0.699582857142857,0.87186,8.516808,0,0.277729714285714,1.16191028571429,1.10057663391064
